index,SettlementPeriod,Real_Prices,Predictor_1,Predictor_2,Predictor_3,Predictor_4,Predictor_5,Predictor_6,Predictor_7,Predictor_8,Predictor_9,Predictor_10,Predictor_11,Predictor_12
18025,12/11/2020 11:30,49.89,38.91,-19.376,-803.3,30.73,1.607363,86.46,3962.31,0,2249.932,5727,55.49,-16
18026,12/11/2020 12:00,68.55,90.34,0,-983.95,30.73,1.607363,86.46,3681.87,-454,2230.07,5534,55.49,-168
18027,12/11/2020 12:30,175.77,80.35,0,-1094.45,30.73,1.607363,70.35,3773.39,-84,2208.906,5334,54.7,-352
18028,12/11/2020 13:00,201.96,79.82,0,-1234.3,30.73,1.607363,70.35,3213.29,-84,2204.293,5118,54.7,-465
18029,12/11/2020 13:30,131.18,85.59,0,-1268.05,30.73,1.607363,58.03,2908.2,-80,2198.027,4902,49.22,-567
18030,12/11/2020 14:00,132.8,30.92,-63.627,-1249.8,30.73,1.607363,58.03,2681.48,-509,2179.279,4667,49.22,-649
18031,12/11/2020 14:30,129.53,33.61,-58.158,-1070.25,30.73,1.607363,57.35,2618.9,-411,2160.683,4553,55.6,-748
18032,12/11/2020 15:00,76.57,32.98,-58.736,-901.1,30.73,1.607363,57.35,2019.995,-248,2139.722,4424,55.6,-747
18033,12/11/2020 15:30,120.68,32.62,-51.217,-728.95,30.73,1.607363,75,2153.76,-300,2119.485,4190,52.51,-747
18034,12/11/2020 16:00,76.18,31.06,-44.459,-541.4,30.73,1.607363,75,2025.21,-400,2103.226,4057,52.51,-748
18035,12/11/2020 16:30,60.98,24.36,-35.51,-754.4,30.73,1.607363,87.09,2025.21,0,2087.016,3892,52.61,-748
18036,12/11/2020 17:00,54.43,25.54,-18.054,-914.9,30.73,1.607363,87.09,2026.51,-233,2095.82,3807,52.61,-748
18037,12/11/2020 17:30,33.96,23.31,-46.38,-950.6,30.73,1.607363,68.56,2036.6,-491,2103.315,3740,48.5,-748
18038,12/11/2020 18:00,34.06,24.47,-42.338,-764.25,30.73,1.607363,68.56,1840.14,-359,2109.641,3709,48.5,-686
18039,12/11/2020 18:30,33.75,23.7,-23.99,-727.1,30.73,1.607363,57.41,1857.89,-300,2115.41,3689,41.54,-545
18040,12/11/2020 19:00,31.75,28.38,-34.293,-587.65,30.73,1.607363,57.41,1858.29,-245,2102.279,3607,41.54,-489
18041,12/11/2020 19:30,20.63,34.85,-15.36,-512.6,30.73,1.607363,49.72,1625.94,-15,2123.083,3415,39.3,-384
18042,12/11/2020 20:00,21.16,37.19,-21.782,-494.55,30.73,1.607363,49.72,1625.69,45,2114.654,3377,39.3,-413
18043,12/11/2020 20:30,32.11,35.63,-14.174,-461.6,30.73,1.607363,51.93,1646.79,0,2104.06,3364,42.45,-350
18044,12/11/2020 21:00,34.41,32.89,-10.438,-377.45,30.73,1.607363,51.93,1648.64,126,2063.63,3385,42.45,-236
18045,12/11/2020 21:30,35.5,77.65,9.23,-384.95,30.73,1.607363,46.47,1702,115,2024.595,3489,49.77,-139
18046,12/11/2020 22:00,40.55,119.44,14.368,-526.35,30.73,1.607363,46.47,2021.39,130,1993.203,3614,49.77,-112
18047,12/11/2020 22:30,40.8,32.34,-10.218,-500.65,30.73,1.607363,40.53,2061.15,165,1959.753,3782,51.29,-15
18048,12/11/2020 23:00,73.69,33.08,-13.133,-366.8,30.73,1.607363,40.53,2810.27,15,1914.685,3999,51.29,-109
18049,12/11/2020 23:30,57.56,60.67,-4.49,-224.95,30.73,1.607363,38.53,3130.91,-15,1866.344,4164,54.56,-18
18050,12/12/2020 0:00,46.18,77.33,5.235,-53.1,30.73,1.645094,38.53,3131.18,0,1805.267,4288,54.56,17
18051,12/12/2020 0:30,48.35,33.98,14.267,35.65,30.73,1.645094,38.42,3207.7,161,1744.625,4528,57.75,-15
18052,12/12/2020 1:00,66.16,35.31,22.325,113.35,30.73,1.645094,38.42,3197.34,311,1669.036,4772,57.75,101
18053,12/12/2020 1:30,66.19,100.19,41.256,17.25,30.73,1.645094,36.41,3309.85,0,1580.476,3908,63.68,153
18054,12/12/2020 2:00,77.19,54.12,33.15,23.1,30.73,1.645094,36.41,3309.07,490,1497.13,3975,63.68,16
18055,12/12/2020 2:30,71.64,36.4,37.47,77.1,30.73,1.645094,35.22,3298.57,190,1410.812,4021,65.34,-15
18056,12/12/2020 3:00,60.66,51.41,49.637,-19.85,30.73,1.645094,35.22,3296.76,290,1355.812,4050,65.34,-15
18057,12/12/2020 3:30,75.07,54.58,43.307,-2.6,30.73,1.645094,38.9,3294.82,395,1299.595,4070,60.08,16
18058,12/12/2020 4:00,67.16,40.07,39.607,95.45,30.73,1.645094,38.9,3293.57,0,1254.054,4101,60.08,77
18059,12/12/2020 4:30,64.24,69.83,43.936,48.1,30.73,1.645094,41.64,3282.37,0,1210.365,4067,60.08,182
18060,12/12/2020 5:00,45.18,108.17,47.921,19.15,30.73,1.645094,41.64,3241.04,0,1122.246,4028,60.08,145
18061,12/12/2020 5:30,36.68,54.29,35.767,-25.9,30.73,1.645094,54.27,3294.89,0,1040.59,3941,71,89
18062,12/12/2020 6:00,37.37,47.94,26.442,98.6,30.73,1.645094,54.27,3284,0,931.405,3898,71,104
18063,12/12/2020 6:30,42.88,83.44,28.268,131.2,30.73,1.645094,56.51,3338.94,0,830.007,3896,94,215
18064,12/12/2020 7:00,73.97,106.71,34.069,49.6,30.73,1.645094,56.51,3390.84,0,742.677,3894,94,193
18065,12/12/2020 7:30,57.89,63.29,26.118,-18.8,30.73,1.645094,64.55,3564.68,0,578.026,3962,89.93,266
18066,12/12/2020 8:00,66.6,43.06,20.094,9.25,30.73,1.645094,64.55,3678.41,0,532.621,4189,89.93,560
18067,12/12/2020 8:30,49.67,57.83,8.2,80.6,30.73,1.645094,74.42,3784.2,0,492.46,4456,142.3,766
18068,12/12/2020 9:00,58.65,66.77,1.419,92.5,30.73,1.645094,74.42,3784.33,0,556.416,4550,142.3,855
18069,12/12/2020 9:30,84.94,66.4,6.024,81.05,30.73,1.645094,73.76,3816.23,0,621.833,5803,88.14,976
18070,12/12/2020 10:00,65.35,70.2,2.058,33,30.73,1.645094,73.76,3792.15,434,764.061,5677,88.14,976
18071,12/12/2020 10:30,62.55,42.08,-4.67,4.5,30.73,1.645094,70.23,3673.36,699,906.792,5533,64.15,976
18072,12/12/2020 11:00,37.75,89.85,-4.839,-37.05,30.73,1.645094,70.23,3558.74,399,1077.422,5371,64.15,976
18073,12/12/2020 11:30,45.76,59.38,-2.292,-55.15,30.73,1.645094,70.23,3551.24,130,1249.972,5196,56.12,976
18074,12/12/2020 12:00,27.4,37.2,-11.356,-127.6,30.73,1.645094,70.23,3337.09,-165,1483.969,4995,56.12,971
18075,12/12/2020 12:30,18.21,42.8,-11.601,-95.35,30.73,1.645094,70.67,3249.1,-315,1721.229,4895,59.8,759
18076,12/12/2020 13:00,7.27,42.72,-15.376,-84.65,30.73,1.645094,70.67,2671.47,-447,1984.296,4712,59.8,535
18077,12/12/2020 13:30,12.32,38.7,-24.194,56.8,30.73,1.645094,64.55,2460.91,-520,2526.627,4653,51.8,325
18078,12/12/2020 14:00,5.04,94.94,-5.208,29.4,30.73,1.645094,64.55,2215.65,-221,2789.15,4473,51.8,143
18079,12/12/2020 14:30,21.02,73.33,-6.276,-54.75,30.73,1.645094,64.5,2219.2,-771,3038.197,4356,33,27
18080,12/12/2020 15:00,75.48,56.75,-6.07,-39.65,30.73,1.645094,64.5,1109.336,0,3244.707,4269,33,-137
18081,12/12/2020 15:30,66.7,135.05,1.94,138.7,30.73,1.645094,100.87,955.95,0,3437.681,3894,41,-211
18082,12/12/2020 16:00,30.78,51.69,-0.085,201.3,30.73,1.645094,100.87,1032.85,0,3577.373,3740,41,-286
18083,12/12/2020 16:30,55.91,36.21,-11.611,203.5,30.73,1.645094,151.4,1424.24,0,3695.264,3608,26.78,-346
18084,12/12/2020 17:00,57.74,33.28,-13.037,193.2,30.73,1.645094,151.4,1311.39,0,3765.573,3506,26.78,-427
18085,12/12/2020 17:30,59.76,41.12,-4.192,155.9,30.73,1.645094,88.99,1312.14,0,3813.821,3419,25.29,-388
18086,12/12/2020 18:00,48.2,275.56,17.07,185.45,30.73,1.645094,88.99,1312.49,0,3797.314,3353,25.29,-472
18087,12/12/2020 18:30,47.22,287.94,28.552,147.85,30.73,1.645094,61.17,1311.44,0,3762.06,3318,29.94,-502
18088,12/12/2020 19:00,58.69,292.22,23.004,179.4,30.73,1.645094,61.17,1346.84,0,3686.166,3296,29.94,-503
18089,12/12/2020 19:30,64.07,167.05,19.446,199.8,30.73,1.645094,55.49,735.55,0,3498.792,3266,29.94,-510
18090,12/12/2020 20:00,36.14,84,1.433,159.85,30.73,1.645094,55.49,735.7,0,3412.158,3251,29.94,-381
18091,12/12/2020 20:30,30.1,87.63,0.525,94.15,30.73,1.645094,54.7,736,-265,3330.359,3247,35,-324
18092,12/12/2020 21:00,29.25,47.41,-9.043,65.3,30.73,1.645094,54.7,807.45,-207,3219.169,3243,35,-295
18093,12/12/2020 21:30,37.44,49.89,-2.282,51.6,30.73,1.645094,49.22,818.8,-729,3113.161,3287,36.88,-460
18094,12/12/2020 22:00,74.65,68.55,3.861,66.7,30.73,1.645094,49.22,1118.65,-682,3042.355,3357,36.88,-486
18095,12/12/2020 22:30,36.06,175.77,10.19,165.6,30.73,1.645094,55.6,1116.35,-545,2982.151,3450,40.46,-490
18096,12/12/2020 23:00,79.34,201.96,35.031,121.9,30.73,1.645094,55.6,1114.1,0,2957.8,3581,40.46,-484
18097,12/12/2020 23:30,54.65,131.18,41.989,143.15,30.73,1.645094,52.51,1487.02,-416,2942.569,3751,44.08,-516
18098,12/13/2020 0:00,35.41,132.8,32.734,148.7,30.73,1.656781,52.51,1676.92,-518,2938.747,3865,44.08,-417
18099,12/13/2020 0:30,49.58,129.53,14.746,116.9,30.73,1.656781,52.61,2030.33,-557,2948.144,4076,55.12,-308
18100,12/13/2020 1:00,45.87,76.57,9.565,115.65,30.73,1.656781,52.61,2152,-548,2974.987,4325,55.12,-201
18101,12/13/2020 1:30,50.65,120.68,16.726,95.4,30.73,1.656781,48.5,2371.93,-613,3015.836,3621,57.75,-334
18102,12/13/2020 2:00,79.52,76.18,12.016,108.7,30.73,1.656781,48.5,2516.73,-630,3040.735,3745,57.75,-494
18103,12/13/2020 2:30,63.55,60.98,13.605,82.9,30.73,1.656781,41.54,2746.4,-640,3064.97,3818,50.67,-599
18104,12/13/2020 3:00,21.87,54.43,3.056,46.3,30.73,1.656781,41.54,2788.3,-496,3093.179,3885,50.67,-451
18105,12/13/2020 3:30,26.26,33.96,-13.362,-9.05,30.73,1.656781,39.3,2886.9,-652,3121.22,3933,55.35,-388
18106,12/13/2020 4:00,32.11,34.06,-30.636,137.3,30.73,1.656781,39.3,2887.21,0,3155.168,3993,55.35,-263
18107,12/13/2020 4:30,65.08,33.75,-26.024,154.35,30.73,1.656781,42.45,2871.3,-371,3191.977,4005,49.49,-166
18108,12/13/2020 5:00,74.4,31.75,-32.223,201.7,30.73,1.656781,42.45,2601,-258,3234.36,3980,49.49,-18
18109,12/13/2020 5:30,57.97,20.63,-36.69,171.55,30.73,1.656781,49.77,2488.26,-168,3276.312,3914,44.03,49
18110,12/13/2020 6:00,32.32,21.16,-39.894,252.95,30.73,1.656781,49.77,2371.75,-37,3282.655,3858,44.03,56
18111,12/13/2020 6:30,28.02,32.11,-24.543,340.85,30.73,1.656781,51.29,2441.22,-340,3291.184,3854,45.5,125
18112,12/13/2020 7:00,45.1,34.41,-15.023,324.2,30.73,1.656781,51.29,2471.83,-399,3295.283,3891,45.5,119
18113,12/13/2020 7:30,25.4,35.5,-6.909,297.1,30.73,1.656781,54.56,2972.39,-631,3339.213,3954,60.08,131
18114,12/13/2020 8:00,53.42,40.55,-6.084,397.8,30.73,1.656781,54.56,3052.96,0,3367.699,4197,60.08,164
18115,12/13/2020 8:30,86.89,40.8,-9.016,454.65,30.73,1.656781,57.75,3160.16,0,3397.956,4368,65,19
18116,12/13/2020 9:00,76.73,73.69,-16.989,408.9,30.73,1.656781,57.75,3162.02,0,3440.513,4500,65,-15
18117,12/13/2020 9:30,49.77,57.56,-24.177,342.3,30.73,1.656781,63.68,3102.32,0,3482.914,5726,57.75,18
18118,12/13/2020 10:00,50.26,46.18,-14.333,448.1,30.73,1.656781,63.68,3070.37,-242,3511.124,5581,57.75,166
18119,12/13/2020 10:30,67.29,48.35,-10.402,473.95,30.73,1.656781,65.34,2759.96,-243,3534.803,5457,49.4,316
18120,12/13/2020 11:00,53.57,66.16,-1.85,529.7,30.73,1.656781,65.34,2378.24,-644,3559.856,5315,49.4,447
18121,12/13/2020 11:30,62.94,66.19,6.417,492,30.73,1.656781,60.08,2390.9,-685,3578.715,5162,47.15,485
18122,12/13/2020 12:00,71.5,77.19,23.187,475.6,30.73,1.656781,60.08,2287.68,0,3588.331,5032,47.15,634
18123,12/13/2020 12:30,80.52,71.64,17.283,464.85,30.73,1.656781,60.08,2080.58,0,3596.073,4901,49.3,737
18124,12/13/2020 13:00,41.71,60.66,14.293,486.7,30.73,1.656781,60.08,1934.39,-725,3590.31,4715,49.3,840
18125,12/13/2020 13:30,49.68,75.07,6.204,566.1,30.73,1.656781,71,1743.32,-725,3509.894,4514,36.76,976
18126,12/13/2020 14:00,30.63,67.16,8.362,674.05,30.73,1.656781,71,1645.62,-777,3473.842,4319,36.76,976
18127,12/13/2020 14:30,56.88,64.24,11.478,636.25,30.73,1.656781,94,1574.26,-559,3435.266,4094,33.19,976
18128,12/13/2020 15:00,56.44,45.18,14.039,578.15,30.73,1.656781,94,1458.277,0,3391.315,3981,33.19,976
18129,12/13/2020 15:30,45.62,36.68,8.633,531,30.73,1.656781,89.93,797.5,-95,3346.003,3906,31.44,976
18130,12/13/2020 16:00,35.76,37.37,9.452,396.35,30.73,1.656781,89.93,788.6,-37,3314.352,3778,31.44,975
18131,12/13/2020 16:30,24.9,42.88,10.171,265.85,30.73,1.656781,142.3,774.4,-61,3283.019,3641,29.69,975
18132,12/13/2020 17:00,28.2,73.97,14.666,127,30.73,1.656781,142.3,743,-85,3269.921,3584,29.69,976
18133,12/13/2020 17:30,1.92,57.89,24.346,-31.8,30.73,1.656781,88.14,741.3,-53,3260.082,3502,23.98,975
18134,12/13/2020 18:00,-1.3,66.6,30.902,-130.8,30.73,1.656781,88.14,734,-20,3247.002,3448,23.98,975
18135,12/13/2020 18:30,-2.3,49.67,43.464,-217.5,30.73,1.656781,64.15,732.15,-71,3236.404,3386,24.14,975
18136,12/13/2020 19:00,24.58,58.65,45.411,-403.95,30.73,1.656781,64.15,730.6,-121,3219.072,3359,24.14,976
18137,12/13/2020 19:30,38.58,84.94,30.515,-529.6,30.73,1.656781,56.12,734.4,-211,3183.911,3369,29.7,960
18138,12/13/2020 20:00,55.35,65.35,10.556,-584.35,30.73,1.656781,56.12,734.2,-212,3152.871,3354,29.7,702
18139,12/13/2020 20:30,1.19,62.55,9.4,-701.85,30.73,1.656781,59.8,688.25,-509,3124.833,3350,36.44,404
18140,12/13/2020 21:00,56.86,37.75,-15.763,-889.65,30.73,1.656781,59.8,876.95,-546,3094.254,3428,36.44,134
18141,12/13/2020 21:30,41.21,45.76,-11.951,-835,30.73,1.656781,51.8,963.6,-449,3067.222,3606,41.71,-175
18142,12/13/2020 22:00,63.77,27.4,-25.042,-786.55,30.73,1.656781,51.8,1366.325,0,3021.68,3914,41.71,-318
18143,12/13/2020 22:30,49.61,18.21,-18.468,-731.55,30.73,1.656781,33,1864,0,2977.467,4317,45,-449
18144,12/13/2020 23:00,55.34,7.27,-11.967,-581.8,30.73,1.656781,33,2580.275,0,2958.807,4858,45,-532
18145,12/13/2020 23:30,66.17,12.32,-3.834,-558.65,30.73,1.656781,41,3034.65,-245,2942.587,5247,49,-620
18146,12/14/2020 0:00,69.01,5.04,-23.868,-511.3,31.01,1.719295,41,3034.55,0,2950.35,5389,49,-775
18147,12/14/2020 0:30,66.92,21.02,-7.256,-273.65,31.01,1.719295,26.78,3120.65,-442,2961.809,5477,53.14,-905
18148,12/14/2020 1:00,55.09,75.48,12.928,5.75,31.01,1.719295,26.78,3120.55,-544,2977.545,5620,53.14,-907
18149,12/14/2020 1:30,72.63,66.7,9.119,203.55,31.01,1.719295,25.29,3128.17,-394,2940.291,4448,52.74,-907
18150,12/14/2020 2:00,55.56,30.78,0.189,310.05,31.01,1.719295,25.29,3128.16,-613,2962.034,4460,52.74,-906
18151,12/14/2020 2:30,79.09,55.91,1.437,464.6,31.01,1.719295,29.94,3128.41,-654,2984.129,4479,52,-906
18152,12/14/2020 3:00,38.15,57.74,0.136,649.05,31.01,1.719295,29.94,3128.93,-658,3006.014,4499,52,-906
18153,12/14/2020 3:30,55.77,59.76,-1.387,812,31.01,1.719295,29.94,3125.88,-699,3031.178,4508,52,-906
18154,12/14/2020 4:00,88.58,48.2,5.615,962.2,31.01,1.719295,29.94,3130.39,-682,3054.073,4546,52,-836
18155,12/14/2020 4:30,42.73,47.22,10.753,1057.3,31.01,1.719295,35,3111.84,0,3075.429,4541,51.7,-833
18156,12/14/2020 5:00,90.57,58.69,17.659,1186.6,31.01,1.719295,35,3098.86,-244,3079.516,4480,51.7,-833
18157,12/14/2020 5:30,71.6,64.07,29.271,1265.25,31.01,1.719295,36.88,3049.34,0,3078.332,4444,50.22,-833
18158,12/14/2020 6:00,97.62,36.14,38.393,1262,31.01,1.719295,36.88,3143.79,-250,3043.133,4427,50.22,-773
18159,12/14/2020 6:30,73.88,30.1,32.306,1272.35,31.01,1.719295,40.46,3156.49,-571,3005.382,4461,54.37,-712
18160,12/14/2020 7:00,110.27,29.25,42.511,1033.05,31.01,1.719295,40.46,3149.39,-487,2958.233,4549,54.37,-733
18161,12/14/2020 7:30,85.93,37.44,38.477,901.15,31.01,1.719295,44.08,3260.28,-254,2883.583,4636,70.46,-689
18162,12/14/2020 8:00,98.15,74.65,50.469,251.55,31.01,1.719295,44.08,3332.74,-18,2855.572,4918,70.46,-547
18163,12/14/2020 8:30,65.86,36.06,40.963,48.95,31.01,1.719295,55.12,3465.89,-15,2826.841,5156,97.43,-414
18164,12/14/2020 9:00,37.01,79.34,30.643,65,31.01,1.719295,55.12,3448.41,162,2827.036,5250,97.43,-419
18165,12/14/2020 9:30,28.72,54.65,6.617,146.8,31.01,1.719295,57.75,3450.06,-15,2829.583,6643,72.98,-520
18166,12/14/2020 10:00,18.77,35.41,15.831,52.45,31.01,1.719295,57.75,3324.26,0,2829.053,6427,72.98,-562
18167,12/14/2020 10:30,26.57,49.58,4.105,-67,31.01,1.719295,50.67,3400.84,-135,2829.083,6230,61.3,-550
18168,12/14/2020 11:00,29.72,45.87,10.047,24.4,31.01,1.719295,50.67,3319.64,-256,2824.861,6034,61.3,-616
18169,12/14/2020 11:30,64.61,50.65,9.616,4.05,31.01,1.719295,55.35,3147.64,-376,2816.649,5778,51.91,-627
18170,12/14/2020 12:00,45.5,79.52,10.812,8.7,31.01,1.719295,55.35,3155.04,-207,2802.711,5595,51.91,-647
18171,12/14/2020 12:30,30,63.55,9.604,-217.9,31.01,1.719295,49.49,3131.89,-357,2786.541,5416,49.42,-512
18172,12/14/2020 13:00,18.87,21.87,-25.27,-153.85,31.01,1.719295,49.49,3141.29,-295,2758.471,5166,49.42,-685
18173,12/14/2020 13:30,22.79,26.26,-20.633,-143.65,31.01,1.719295,44.03,2894.19,-375,2632.141,4923,44.72,-754
18174,12/14/2020 14:00,76.21,32.11,-12.076,-80.7,31.01,1.719295,44.03,2312.94,-288,2598.922,4635,44.72,-665
18175,12/14/2020 14:30,92.09,65.08,4.997,17.8,31.01,1.719295,45.5,1677.19,-329,2567.375,4399,56.22,-602
18176,12/14/2020 15:00,22.07,74.4,3.981,126.05,31.01,1.719295,45.5,1362.56,-29,2529.99,4236,56.22,-533
18177,12/14/2020 15:30,49.12,57.97,5.685,57.35,31.01,1.719295,60.08,1719.49,-36,2490.128,4180,51.6,-404
18178,12/14/2020 16:00,65.83,32.32,-16.802,123.15,31.01,1.719295,60.08,1713.29,0,2441.229,4040,51.6,-462
18179,12/14/2020 16:30,66,28.02,-18.029,176.25,31.01,1.719295,65,1629.79,-65,2390.446,3897,49.5,-521
18180,12/14/2020 17:00,48.82,45.1,-5.282,130.15,31.01,1.719295,65,1629.14,-31,2338.417,3826,49.5,-648
18181,12/14/2020 17:30,39.93,25.4,-18.882,88.25,31.01,1.719295,57.75,1628.74,0,2286.304,3734,46.73,-784
18182,12/14/2020 18:00,65.49,53.42,-1.877,21.05,31.01,1.719295,57.75,1627.6,53,2231.802,3648,46.73,-785
18183,12/14/2020 18:30,66.42,86.89,7.352,-12.9,31.01,1.719295,49.4,1628.05,62,2179.374,3570,45.13,-785
18184,12/14/2020 19:00,43.98,76.73,4.628,1.6,31.01,1.719295,49.4,1627.6,71,2131.421,3544,45.13,-784
18185,12/14/2020 19:30,71.15,49.77,-2.668,23.95,31.01,1.719295,47.15,1014.9,81,1972.341,3527,43.47,-750
18186,12/14/2020 20:00,71.94,50.26,1.683,37.7,31.01,1.719295,47.15,1013,120,1922.913,3527,43.47,-744
18187,12/14/2020 20:30,57.55,67.29,16.659,132.85,31.01,1.719295,49.3,1060.9,151,1873.958,3572,50.78,-650
18188,12/14/2020 21:00,34.3,53.57,10.091,127.9,31.01,1.719295,49.3,1200.15,165,1865.214,3657,50.78,-688
18189,12/14/2020 21:30,59.42,62.94,9.933,212.05,31.01,1.719295,36.76,1943.77,-15,1857.067,3815,59,-804
18190,12/14/2020 22:00,56.98,71.5,15.655,228.2,31.01,1.719295,36.76,1965.89,-65,1862.369,4111,59,-805
18191,12/14/2020 22:30,58.96,80.52,21.491,244.75,31.01,1.719295,33.19,2393.24,44,1868.531,4475,57.65,-732
18192,12/14/2020 23:00,54.15,41.71,-10.867,252.85,31.01,1.719295,33.19,3061.79,0,1903.12,5006,57.65,-728
18193,12/14/2020 23:30,63.04,49.68,-2.635,374.7,31.01,1.719295,31.44,3056.24,148,1938.965,5330,61.46,-783
18194,12/15/2020 0:00,69.27,30.63,-10.534,485.7,32.18,1.722231,31.44,3008.81,235,1983.586,5355,61.46,-633
18195,12/15/2020 0:30,58.93,56.88,3.626,625.2,32.18,1.722231,29.69,3038.19,320,2022.564,5428,62.37,-485
18196,12/15/2020 1:00,70.57,56.44,10.173,697.85,32.18,1.722231,29.69,3039.59,450,2052.723,5497,62.37,-377
18197,12/15/2020 1:30,70.66,45.62,4.314,697.8,32.18,1.722231,23.98,3049.43,357,2052.7,4332,60.01,-316
18198,12/15/2020 2:00,66.65,35.76,-1.072,749.2,32.18,1.722231,23.98,3047.95,332,2110.677,4311,60.01,-349
18199,12/15/2020 2:30,69.87,24.9,-8.242,811.75,32.18,1.722231,24.14,3011.47,290,2160.051,4345,59.83,-388
18200,12/15/2020 3:00,74.83,28.2,-6.376,852.7,32.18,1.722231,24.14,2975.43,260,2206.937,4321,59.83,-383
18201,12/15/2020 3:30,61.32,1.92,-15.976,920.35,32.18,1.722231,29.7,3004.49,165,2251.272,4332,59.83,-370
18202,12/15/2020 4:00,60.94,-1.3,-26.587,899.3,32.18,1.722231,29.7,3024.91,90,2298.703,4421,59.83,-389
18203,12/15/2020 4:30,65.71,-2.3,-38.78,914.45,32.18,1.722231,36.44,3046.15,0,2345.146,4444,58.64,-434
18204,12/15/2020 5:00,63.19,24.58,0,812.2,32.18,1.722231,36.44,3044.98,-70,2342.378,4419,58.64,-468
18205,12/15/2020 5:30,69.71,38.58,2.946,754.25,32.18,1.722231,41.71,3032.63,-73,2341.384,4419,58.7,-471
18206,12/15/2020 6:00,62.03,55.35,6.474,503.25,32.18,1.722231,41.71,3032.13,-51,2275.662,4425,58.7,-578
18207,12/15/2020 6:30,69.22,1.19,10.501,528.4,32.18,1.722231,45,3035.63,65,2210.765,4454,61.79,-680
18208,12/15/2020 7:00,63.05,56.86,9.261,429.5,32.18,1.722231,45,3075.71,116,2172.315,4540,61.79,-702
18209,12/15/2020 7:30,62.33,41.21,8.118,192.3,32.18,1.722231,49,3298.2,231,2179.446,4719,74.41,-760
18210,12/15/2020 8:00,78.72,63.77,15.23,-16.05,32.18,1.722231,49,3449.71,265,2216.142,4942,74.41,-754
18211,12/15/2020 8:30,96.85,49.61,6.879,3.2,32.18,1.722231,53.14,3567.2,0,2252.584,5086,86.48,-753
18212,12/15/2020 9:00,66.73,55.34,15.089,21.6,32.18,1.722231,53.14,3542.39,448,2340.048,5150,86.48,-748
18213,12/15/2020 9:30,60.76,66.17,14.139,84,32.18,1.722231,52.74,3525.77,44,2428.713,6507,73.54,-752
18214,12/15/2020 10:00,-159.48,69.01,21.79,60.6,32.18,1.722231,52.74,3148.39,587,2489.101,6295,73.54,-698
18215,12/15/2020 10:30,38.05,66.92,10.28,53.5,32.18,1.722231,52,3104.58,298,2549.639,6081,61.03,-548
18216,12/15/2020 11:00,57.01,55.09,5.286,7.45,32.18,1.722231,52,3025.8,96,2604.346,5919,61.03,-584
18217,12/15/2020 11:30,39.61,72.63,8.372,91.65,32.18,1.722231,52,2911.61,-72,2659.465,5725,54.23,-616
18218,12/15/2020 12:00,50.41,55.56,9.614,191.05,32.18,1.722231,52,2853.1,-342,2770.189,5564,54.23,-652
18219,12/15/2020 12:30,37.74,79.09,16.885,206.25,32.18,1.722231,51.7,2965.97,-512,2882.612,5396,53.71,-539
18220,12/15/2020 13:00,93.33,38.15,18.239,190.4,32.18,1.722231,51.7,2404.7,-590,3006.206,5138,53.71,-685
18221,12/15/2020 13:30,98.17,55.77,18.146,164.7,32.18,1.722231,50.22,2067.28,-642,3083.226,4880,46.54,-696
18222,12/15/2020 14:00,82.61,88.58,19.371,121.35,32.18,1.722231,50.22,1702.316,0,3247.361,4642,46.54,-751
18223,12/15/2020 14:30,91.11,42.73,10.047,118.5,32.18,1.722231,54.37,1085.46,-415,3406.595,4410,54.3,-753
18224,12/15/2020 15:00,80.21,90.57,7.911,125.6,32.18,1.722231,54.37,1021,0,3539.444,4244,54.3,-753
18225,12/15/2020 15:30,75.14,71.6,6.485,197.9,32.18,1.722231,70.46,878.75,0,3671.797,4216,25.5,-754
18226,12/15/2020 16:00,44.46,97.62,7.54,221.55,32.18,1.722231,70.46,729.05,0,3762.156,4058,25.5,-647
18227,12/15/2020 16:30,9.51,73.88,14.445,177.55,32.18,1.722231,97.43,755.71,0,3853.302,3912,0,-578
18228,12/15/2020 17:00,54.89,110.27,20.861,51.8,32.18,1.722231,97.43,755.86,0,3905.631,3842,0,-458
18229,12/15/2020 17:30,18.44,85.93,15.487,-26,32.18,1.722231,72.98,583.25,0,3959.693,3745,-1,-264
18230,12/15/2020 18:00,64.77,98.15,31.498,-100.05,32.18,1.722231,72.98,570.25,0,4001.289,3659,-1,-142
18231,12/15/2020 18:30,45.7,65.86,18.526,-143.1,32.18,1.722231,61.3,641.45,0,4041.817,3582,-5,-16
18232,12/15/2020 19:00,12.11,37.01,3.063,-169.1,32.18,1.722231,61.3,642.1,0,4046.996,3540,-5,-15
18233,12/15/2020 19:30,45.7,28.72,-4.932,-281.55,32.18,1.722231,51.91,590,0,3965.901,3530,-2.59,-16
18234,12/15/2020 20:00,72.64,18.77,-25.233,-215.55,32.18,1.722231,51.91,588.7,0,3943.781,3534,-2.59,-140
18235,12/15/2020 20:30,36.1,26.57,-26.214,-133.9,32.18,1.722231,49.42,587.8,0,3921.472,3571,-1,-261
18236,12/15/2020 21:00,28.53,29.72,-15.555,-53.45,32.18,1.722231,49.42,593.5,0,3933.121,3676,-1,-374
18237,12/15/2020 21:30,46.87,64.61,1.362,5.85,32.18,1.722231,44.72,614.2,0,3944.686,3830,6.99,-508
